,id,name,price,query,super,fecha
0,7790040139015,Criollitas 499 Gr.,595.01,criollitas,dia,2023-12-18
1,7790040124509,TOSTADAS CLASICAS CRIOLLITAS 200GR,484.68,criollitas,dia,2023-12-18
2,8480017009920,Tapa para Pascualina DIA Criolla 400 Gr.,609.0,criollitas,dia,2023-12-18
3,8480017562210,Tapa de Empanadas DIA Criolla 300 Gr.,425.0,criollitas,dia,2023-12-18
4,7790236001270,Tapa para Pascualina La Salteña Criollas 400 Gr.,1209.6,criollitas,dia,2023-12-18
5,8480017084859,Tapa de Empanada Criolla Cuquets 280 Gr.,420.0,criollitas,dia,2023-12-18
6,8480017560766,Tapa de Empanadas Rotiseras DIA Criolla 450 Gr.,825.0,criollitas,dia,2023-12-18
7,7790236018025,Tapa de Empanadas La Salteña Criollas 330 Gr.,1306.35,criollitas,dia,2023-12-18
8,8480017073914,Tapa de Empanadas DIA Criolla 450 Gr.,749.0,criollitas,dia,2023-12-18
9,8480017084774,Tapa para Pascualina Cuquets Criolla 370 Gr.,599.0,criollitas,dia,2023-12-18
10,7790040124516,Tostadas salvado Criollitas 195 g.,588.0,criollitas,carrefour,2023-12-18
11,7790040124509,Tostadas Criollitas Clásicas X 195 Gr,428.0,criollitas,chango,2023-12-18
12,7790040124516,Criollitas Tostadas Salvado 195gr,764.0,criollitas,jumbo,2023-12-18
13,7790040110250,Tostadas Criollitas  Light 195g,590.2,criollitas,jumbo,2023-12-18
14,7790040129726,Tostadas Crio Arroz 110g,924.0,criollitas,jumbo,2023-12-18
15,7790040124523,Tostadas Criollitas Sin Sal 195gr,587.25,criollitas,jumbo,2023-12-18
16,7790040137769,Tostaditas Crio Arroz Dulce X110g,889.0,criollitas,jumbo,2023-12-18
17,7790040139404,Galletitas Chocolinas Chocolate 262 Gr.,523.11,galletitas chocolinas,dia,2023-12-18
18,7790040139398,GALLETA DE CHOCOLATE CHOCOLINAS 170GR,775.89,galletitas chocolinas,dia,2023-12-18
19,7790040139404,Galletitas Chocolinas chocolate 262 g.,485.0,galletitas chocolinas,carrefour,2023-12-18
20,7790040139398,Galletitas Chocolinas chocolate 150 g.,567.0,galletitas chocolinas,carrefour,2023-12-18
21,7790040139398,Galletitas Chocolinas 150g,659.0,galletitas chocolinas,chango,2023-12-18
22,7790040139398,Galletitas Chocolinas X150g,539.0,galletitas chocolinas,jumbo,2023-12-18
23,8480017303240,Arroz Largo Fino 00000 DIA 1 Kg.,1207.5,arroz largo fino 1kg,dia,2023-12-18
24,7791120100857,Arroz Largo Fino Molinos Ala 1 Kg.,643.25,arroz largo fino 1kg,dia,2023-12-18
25,8480017303264,Arroz Largo Fino 0000 DIA 1 Kg.,1799.0,arroz largo fino 1kg,dia,2023-12-18
26,7798078450126,Arroz Largo Fino Vanguardia 1Kg.,1065.54,arroz largo fino 1kg,dia,2023-12-18
27,7790503198481,Arroz Largo Fino Federal 1 Kg,1100.0,arroz largo fino 1kg,dia,2023-12-18
28,7798078450379,Arroz Shangrila Largo Fino 1 Kg.,1450.31,arroz largo fino 1kg,dia,2023-12-18
29,7790070431486,Arroz largo fino 00000 Lucchetti 1 kg.,1625.0,arroz largo fino 1kg,carrefour,2023-12-18
30,7798078450119,Arroz largo fino 00000 Unanime 1 kg.,1490.0,arroz largo fino 1kg,carrefour,2023-12-18
31,7794870001344,Arroz Largo Fino Primor 1 Kg,1120.64,arroz largo fino 1kg,jumbo,2023-12-18
32,7790070507228,Harina Leudante Blancaflor 1 Kg.,511.77,harina trigo 1kg blancaflor 000,dia,2023-12-18
33,7790199000013,Harina 000 Morixe 1 kg.,243.46,harina trigo 1kg blancaflor 000,dia,2023-12-18
34,7792180004567,Harina para Pizza Pureza con Levadura 1 Kg.,516.04,harina trigo 1kg blancaflor 000,dia,2023-12-18
35,8480017242747,Harina Leudante DIA 1 Kg.,434.42,harina trigo 1kg blancaflor 000,dia,2023-12-18
36,8480017242730,Harina de Trigo 0000 DIA 1 Kg.,402.46,harina trigo 1kg blancaflor 000,dia,2023-12-18
37,7790199604273,Harina Morixe para Pizza 1 Kg.,490.19,harina trigo 1kg blancaflor 000,dia,2023-12-18
38,7792180134516,Harina Integral Pureza 1 Kg,353.89,harina trigo 1kg blancaflor 000,dia,2023-12-18
39,7790199604082,Harina de Trigo Morixe 0000 1 Kg.,464.24,harina trigo 1kg blancaflor 000,dia,2023-12-18
40,7792180136961,Harina de Trigo Leudante Cañuelas 1 Kg.,462.34,harina trigo 1kg blancaflor 000,dia,2023-12-18
41,7792180142597,Harina Leudante Vit+Zinc Pureza 1 Kg.,591.81,harina trigo 1kg blancaflor 000,dia,2023-12-18
42,7792180134516,Harina Pureza Integral100%,460.04,harina trigo 1kg blancaflor 000,jumbo,2023-12-18
43,7792590000227,Harina Caserita 0000 1 Kg,768.0,harina trigo 1kg blancaflor 000,jumbo,2023-12-18
44,7790580660000,Harina De Maíz Presto Pronta 500 Gr,546.0,harina trigo 1kg blancaflor 000,jumbo,2023-12-18
45,7792180142597,Harina Pureza Leudante Ultra Ref X1kg,519.99,harina trigo 1kg blancaflor 000,jumbo,2023-12-18
46,7792590000159,Harina Caserita 000 1 Kg,581.0,harina trigo 1kg blancaflor 000,jumbo,2023-12-18
47,7792180137258,Harina Pureza Integral Para Pizza Con Levadura X1k,535.25,harina trigo 1kg blancaflor 000,jumbo,2023-12-18
48,7792590001064,Harina Caserita Leudante 1 Kg,872.0,harina trigo 1kg blancaflor 000,jumbo,2023-12-18
49,7790199604273,Harina Para Pizzas Morixe X1kg,672.0,harina trigo 1kg blancaflor 000,jumbo,2023-12-18
50,7790580138721,Harina Presto Pronta De Maíz Precocida X730,858.0,harina trigo 1kg blancaflor 000,jumbo,2023-12-18
51,7792590001156,Harina Caserita Comun Para Pizza Paquete 1 Kg,799.0,harina trigo 1kg blancaflor 000,jumbo,2023-12-18
52,7790580660000,Polenta Prestopronta 500 Gr.,437.14,polenta prestopronta 500,dia,2023-12-18
53,7790580660000,Polenta instantanea Presto Pronta 500 g.,451.0,polenta prestopronta 500,carrefour,2023-12-18
54,7790580660000,Harina De Maíz Presto Pronta 500 Gr,546.0,polenta prestopronta 500,jumbo,2023-12-18
55,7790580138721,Harina Presto Pronta De Maíz Precocida X730,858.0,polenta prestopronta 500,jumbo,2023-12-18
56,9789878201085,Unicornios-500 Stickers 3  - Guadal,3999.0,polenta prestopronta 500,jumbo,2023-12-18
57,9789878203430,Encanto-500 Stickers - Guadal,3999.0,polenta prestopronta 500,jumbo,2023-12-18
58,9789878201115,Dinosaurios-500 Stickers 3  - Guadal,3999.0,polenta prestopronta 500,jumbo,2023-12-18
59,9789878203447,500 Stickers Argentina  Guadal,3999.0,polenta prestopronta 500,jumbo,2023-12-18
60,9789878201092,Animales-500 Stickers 3 - Guadal,3999.0,polenta prestopronta 500,jumbo,2023-12-18
61,7791290792043,Jabon Ropa Ala Ecolavado Diluible 500cc,3453.0,polenta prestopronta 500,jumbo,2023-12-18
62,7793890258967,Pan Blanco Bimbo Artesano X 500g,2204.0,polenta prestopronta 500,jumbo,2023-12-18
63,7790895000782,Gaseosa Coca-cola Sabor Original 500 Ml,620.0,polenta prestopronta 500,jumbo,2023-12-18
64,7790070336217,Mostachol N 52 Matarazzo 500 Gr.,1053.54,fideos matarazzo mostachol,dia,2023-12-18
65,7790070336217,Fideos mostacholes N52 Matarazzo rayado 500 g.,1005.0,fideos matarazzo mostachol,carrefour,2023-12-18
66,7790070336149,Fideos mostacholes N51 Lucchetti rayado 500 g.,928.0,fideos matarazzo mostachol,carrefour,2023-12-18
67,7790070335944,Fideos mostacholes Matarazzo 3 vegetales 500 g.,1210.0,fideos matarazzo mostachol,carrefour,2023-12-18
68,7790070336217,Fideos Matarazzo Mostachol 500 G,1015.84,fideos matarazzo mostachol,chango,2023-12-18
69,2490094000000,Papa Negra x 1 Kg.,899.0,papa negra 1kg,dia,2023-12-18
70,2506204000009,Tapa de asado etiqueta negra x kg.,4689.0,papa negra 1kg,carrefour,2023-12-18
71,2506240000001,Tapa de nalga etiqueta negra x kg.,5349.0,papa negra 1kg,carrefour,2023-12-18
72,39793,Papa 500g,999.0,papa negra 1kg,chango,2023-12-18
73,736373854482,Bolsa De Residuos Greenplast 45x60 30u,789.0,papa negra 1kg,chango,2023-12-18
74,7799120003406,Papas Noisette Check Supercongeladas 500 G,1100.0,papa negra 1kg,chango,2023-12-18
75,7797906054826,Papas Fritas Bastón Mc Cain Clásicas Corte Tradicional 700g,1887.0,papa negra 1kg,chango,2023-12-18
76,7797906001004,Papas Noisette Mc Cain 500 Gr,1802.0,papa negra 1kg,chango,2023-12-18
77,7794321550216,Bolsa Task Rollo Bio 50x70 20 Unidades,2229.0,papa negra 1kg,chango,2023-12-18
78,736373854499,Bolsa De Residuos Greenplast 60x90 X10u,619.0,papa negra 1kg,chango,2023-12-18
79,7790310985588,Papas Fritas Lays Clásicas 330g,3508.0,papa negra 1kg,chango,2023-12-18
80,7797906054819,Papas Fritas Bastón Mc Cain Clásicas Corte Tradicional 1.4kg,3623.0,papa negra 1kg,chango,2023-12-18
81,7799120000757,Papas Fritas Check Corte Americano 250g,1499.0,papa negra 1kg,chango,2023-12-18
82,8480017186638,Tomate Triturado DIA 950 Gr.,862.98,pure tomate,dia,2023-12-18
83,8480017558084,Tomate Triturado DIA 950 Gr.,968.91,pure tomate,dia,2023-12-18
84,7798106150011,Pure de Tomate Mora 520 Gr.,387.8,pure tomate,dia,2023-12-18
85,7793360000089,Tomate Pelado Perita La Campagnola 400 Gr.,338.21,pure tomate,dia,2023-12-18
86,8480017345936,Puré de Tomate DIA 520 Gr.,389.0,pure tomate,dia,2023-12-18
87,7793360000485,Puré de Tomate La Campagnola 520 Gr.,372.54,pure tomate,dia,2023-12-18
88,7794000006188,Ketchup Clásico Hellmann's Doypack 250 Gr.,486.29,pure tomate,dia,2023-12-18
89,7798100661407,Puré De Tomate Canale 520 Gr.,785.03,pure tomate,dia,2023-12-18
90,7790088001497,Puré de Tomate Alco 520 Gr.,724.55,pure tomate,dia,2023-12-18
91,8480017057211,Puré de Tomate DIA sabor Albahaca y Ajo 520 Gr.,426.31,pure tomate,dia,2023-12-18
92,7798141711031,Puré de tomate Carrefour classic 520 g.,499.0,pure tomate,carrefour,2023-12-18
93,7791720016152,Puré de papas instantáneo Carrefour 100 g.,731.0,pure tomate,carrefour,2023-12-18
94,8445290923271,Puré de papas Maggi cremoso original 100 g.,586.0,pure tomate,carrefour,2023-12-18
95,7798132920589,Puré de tomate Canale 520 g.,650.0,pure tomate,carrefour,2023-12-18
96,7798132920473,Pure de tomates Alco 520 g.,570.0,pure tomate,carrefour,2023-12-18
97,7790123001109,Puré de tomate Vigente 520 g.,650.0,pure tomate,carrefour,2023-12-18
98,8445290993021,Puré de papas cremoso Maggi original 125 g.,973.0,pure tomate,carrefour,2023-12-18
99,7794980368719,Puré de papa Yupse 125 g.,737.0,pure tomate,carrefour,2023-12-18
100,7794000006379,Puré de papa Knorr receta completa bolsa 125 g.,620.0,pure tomate,carrefour,2023-12-18
101,7791720017852,Puré de papas y zapallo instantáneo Carrefour 100 g.,1119.0,pure tomate,carrefour,2023-12-18
102,7797470000588,Pure De Tomate Marolio 520 Gr,494.01,pure tomate,chango,2023-12-18
103,7790790019063,Pure Tomate Inca 520 Gr,502.88,pure tomate,chango,2023-12-18
104,7798138554603,Puré De Tomate Molto Slim 520gr,536.52,pure tomate,chango,2023-12-18
105,7790123001109,Puré De Tomate Vigente X520gr.,494.01,pure tomate,chango,2023-12-18
106,7790580138844,Pure De Tomate Arcor X530g,447.0,pure tomate,jumbo,2023-12-18
107,8004690950043,Pure De Tomate La Molisana Passata X690gr,4375.0,pure tomate,jumbo,2023-12-18
108,7790123001109,Pure De Tomate Vigente Brick 520 G,609.95,pure tomate,jumbo,2023-12-18
109,80042563,Pure De Tomate Mutti Passata 700 Gr,6566.25,pure tomate,jumbo,2023-12-18
110,7790580129279,Pure De Tomate Arcor X210g,264.0,pure tomate,jumbo,2023-12-18
111,7790580131098,Pure Tomate Arcor 1050g,508.7,pure tomate,jumbo,2023-12-18
112,7792052177429,Señor Pure De Tomate Cuisine & Co 520 Gr,609.4,pure tomate,jumbo,2023-12-18
113,7793360000485,Puré De Tomate La Campagnola 520 Gr,442.0,pure tomate,jumbo,2023-12-18
114,7793360000157,Puré De Tomate Salsati 520 Gr,413.0,pure tomate,jumbo,2023-12-18
115,7794000006935,Sopa Knorr Quick Tomate X63g,783.0,pure tomate,jumbo,2023-12-18
116,7792540260138,Azúcar Ledesma Clásica 1 Kg.,996.19,azucar kg,dia,2023-12-18
117,7798174970016,Azúcar Azucel Común tipo A 1 Kg.,1397.09,azucar kg,dia,2023-12-18
118,7798141971381,Azúcar La Providencia 1 Kg.,1398.87,azucar kg,dia,2023-12-18
119,8480017298515,Azúcar Plus DIA Común tipo A 1 Kg.,1268.81,azucar kg,dia,2023-12-18
120,7798141971381,Azúcar tipo A La Providencia 1 kg.,1160.0,azucar kg,carrefour,2023-12-18
121,7790220000746,Azúcar comun tipo A Bella vista 1 kg.,1050.0,azucar kg,carrefour,2023-12-18
122,7795513048788,Azúcar comun La perla tipo A 1 kg.,1100.0,azucar kg,carrefour,2023-12-18
123,2506052000008,Queso port salut light La Serenísima sin lactosa x kg.,5465.0,azucar kg,carrefour,2023-12-18
124,2505545000006,Queso por salut Punta Del Agua light x kg.,2770.0,azucar kg,carrefour,2023-12-18
125,2305544000003,Queso por salut Punta Del Agua light x kg.,4020.0,azucar kg,carrefour,2023-12-18
126,7799120000405,Azucar Check Comun Tipo A 1kg,1149.0,azucar kg,chango,2023-12-18
127,7793323004260,Azucar Organica Dicomere  Sin Tacc 1kg,2970.0,azucar kg,chango,2023-12-18
128,7798174970016,Azúcar Tipo A Azucel 1 Kg,1160.0,azucar kg,chango,2023-12-18
129,7792540250450,Azúcar Superior Ledesma 1 Kg,1399.0,azucar kg,chango,2023-12-18
130,7792052064569,Azucar Cuisine & Co 1kg,1228.75,azucar kg,jumbo,2023-12-18
131,7798141971381,Azucar La Providencia Comun Tipo A X 1kg,1170.4,azucar kg,jumbo,2023-12-18
132,7792540250450,Azúcar Ledesma Molida 1 Kg,1184.18,azucar kg,jumbo,2023-12-18
133,7798174970016,Azúcar Azucel Común Tipo A - 1 Kg,1190.66,azucar kg,jumbo,2023-12-18
134,7790580132224,Mermelada Light Arcor Durazno 390 Gr.,842.47,mermelada 390,dia,2023-12-18
135,7793360131547,Mermelada BC Ciruela 390 Gr.,1029.73,mermelada 390,dia,2023-12-18
136,7790580132255,Mermelada Light Sabor Frutilla Arcor 390 Gr,1295.31,mermelada 390,dia,2023-12-18
137,7790580132231,Mermelada Light Damasco Arcor 390 Gr.,846.88,mermelada 390,dia,2023-12-18
138,7790580132248,Mermelada Arcor Light Ciruela 390 Gr.,842.47,mermelada 390,dia,2023-12-18
139,7790580132262,Mermelada Light Arcor Naranja 390 Gr.,842.47,mermelada 390,dia,2023-12-18
140,7791113004629,Mermelada De Ciruela Light Emeth 390 Gr,1275.64,mermelada 390,dia,2023-12-18
141,7793360131554,Mermelada Bc Naranja 390 Gr.,1106.69,mermelada 390,dia,2023-12-18
142,7798132921135,Mermelada Light Canale Frutilla 390 Gr.,2158.92,mermelada 390,dia,2023-12-18
143,7798100665054,Mermelada Light Canale Durazno 390 Gr.,1834.92,mermelada 390,dia,2023-12-18
144,7793360131530,Mermelada BC La Campagnola frutilla 390 g.,1780.0,mermelada 390,carrefour,2023-12-18
145,7793360131523,Mermelada BC La Campagnola damasco 390 g.,923.0,mermelada 390,carrefour,2023-12-18
146,7793360131554,Mermelada BC La Campagnola de naranja 390 g.,1085.0,mermelada 390,carrefour,2023-12-18
147,7791720017265,Mermelada light Carrefour durazno 390 g.,1099.0,mermelada 390,carrefour,2023-12-18
148,7791720017296,Mermelada Carrefour frutilla light 390 g.,1499.0,mermelada 390,carrefour,2023-12-18
149,7791720017302,Mermelada light Carrefour naranja 390 g.,1099.0,mermelada 390,carrefour,2023-12-18
150,7793046007791,Mermelada Dr. Cormillot de frutilla light frasco 390 g.,1700.0,mermelada 390,carrefour,2023-12-18
151,7793046007296,Mermelada Dr. Cormillot de frutilla sin azúcar 390 g.,2555.0,mermelada 390,carrefour,2023-12-18
152,7793046007333,Mermelada Dr. Cormillot sin azúcar frutos rojos light 390 cc.,2775.0,mermelada 390,carrefour,2023-12-18
153,7793046007777,Mermelada Dr. Cormillot de ciruela light frasco 390 g.,1185.0,mermelada 390,carrefour,2023-12-18
154,7793360131530,Mermelada Bc De Frutilla 390gr,1781.0,mermelada 390,chango,2023-12-18
155,7798153716710,Mermelada Check Frutos Bosque Light 390g,1999.0,mermelada 390,chango,2023-12-18
156,7798153716697,Mermelada Check Arandanos Light 390g,1999.0,mermelada 390,chango,2023-12-18
157,7798153716680,Mermelada Check Frambuesa Light 390g,1999.0,mermelada 390,chango,2023-12-18
158,7793046007715,Mermelada Cormillot Durazno Light 390 Gr,1899.0,mermelada 390,chango,2023-12-18
159,7793046007296,Mermelada Cormillot Frutilla Light Sin Azúcar 390 Gr,1899.0,mermelada 390,chango,2023-12-18
160,7793046007791,Mermelada Cormillot Frutilla Light 390 Gr,1899.0,mermelada 390,chango,2023-12-18
161,7798153716703,Mermelada Check Maracuya Light 390g,1880.06,mermelada 390,chango,2023-12-18
162,7793046007784,Mermelada Cormillot De Membrillo Light 390g,1899.0,mermelada 390,chango,2023-12-18
163,7793046007777,Mermelada Dulcor Ciruela Light 390 Gr,1899.0,mermelada 390,chango,2023-12-18
164,7793046007753,Mermelada Light Cormillot Damasco 390 Gr,945.36,mermelada 390,jumbo,2023-12-18
165,7794910112849,Mermelada Canale Light Durazno 390 Gr,1145.46,mermelada 390,jumbo,2023-12-18
166,7794910112887,Mermelada Canale Light X 390 Gr,1145.46,mermelada 390,jumbo,2023-12-18
167,7793046007739,Mermelada Light Cormillot Naranja 390 Gr,945.36,mermelada 390,jumbo,2023-12-18
168,7794910112900,Mermelada Canale Light X 390 Gr,1374.78,mermelada 390,jumbo,2023-12-18
169,8480017260215,Lentejas Secas Remojadas Dia 300 Gr,452.09,lentejas secas,dia,2023-12-18
170,7798096031086,Lentejas Secas Remojadas Doña Pupa 350 Gr.,388.96,lentejas secas,dia,2023-12-18
171,7791720003961,Lentejas secas remojadas Carrefour 340 g.,548.0,lentejas secas,carrefour,2023-12-18
172,7792350067064,Lentejas secas remojadas Inalpa lata 300 g.,524.0,lentejas secas,carrefour,2023-12-18
173,7792290279022,Lentejas secas Tarragona remojadas 340 g.,651.0,lentejas secas,carrefour,2023-12-18
174,7791720030028,Lentejas secas remojadas Carrefour classic en lata 300 g.,599.0,lentejas secas,carrefour,2023-12-18
175,7798096031086,Lentejas secas remojadas Doña Pupa tetra 340 g.,663.0,lentejas secas,carrefour,2023-12-18
176,7792052065597,Lentejas Cuisine & Co 300gr,488.55,lentejas secas,jumbo,2023-12-18
177,7792052180993,Lentejas Secas Cuisine & Co 400gr,1026.17,lentejas secas,jumbo,2023-12-18
178,7792350067064,Lentejas Inalpa Secas X300g,555.91,lentejas secas,jumbo,2023-12-18
179,7792052179942,Medallón Lenteja Y Arroz Yamani c&co X2u,1012.78,lentejas secas,jumbo,2023-12-18
180,2490141000000,Cebolla Elegida Premium x 1 Kg.,409.0,cebolla 1kg,dia,2023-12-18
181,2490063000000,Cebolla Comercial en bolsa malla x 1 Kg.,399.0,cebolla 1kg,dia,2023-12-18
182,2405902000000,Cebolla Morada x 1 Kg.,899.0,cebolla 1kg,dia,2023-12-18
183,7794729201093,Cebolla Fresh Cubeteada Congelada 1 Kg,3218.0,cebolla 1kg,chango,2023-12-18
184,2599300000004,Cebolla Fraccionada Por 1 Kg,529.0,cebolla 1kg,jumbo,2023-12-18
185,2490110000000,Banana x 1 Kg.,1690.0,banana kg,dia,2023-12-18
186,2305775000001,Banana Nacional x kg.,1349.0,banana kg,carrefour,2023-12-18
187,2599239000007,Banana Ecuador Por Kg,1690.0,banana kg,jumbo,2023-12-18
188,8480017261175,Carne Picada Especial 500 Gr.,3649.0,carne picada,dia,2023-12-18
189,2400588000009,Picada De Cerdo Fresca Envasado Al Vacío X 1 Kg.,891.9,carne picada,dia,2023-12-18
190,8480017260949,Carne Picada De Nalga 500 Gr.,3989.0,carne picada,dia,2023-12-18
191,648260560850,Carne Picada común Atmósfera Modificada 600 Gr.,2149.0,carne picada,dia,2023-12-18
192,7794000007437,Premezcla para carne picada KNORR Rinde Más 3 en 1 140 g,365.29,carne picada,dia,2023-12-18
193,7794000007444,Premezcla para carne picada Knorr Rinde Más 3 en 1 210 g,406.43,carne picada,dia,2023-12-18
194,2010290000008,Picada Especial 600g,5069.0,carne picada,chango,2023-12-18
195,2089070000002,Picada Magra 600g,5199.0,carne picada,chango,2023-12-18
196,2010320000008,Picada De Cerdo 500g,5590.0,carne picada,chango,2023-12-18
197,7798342151452,Picada Not Meat Sabor Carne 400g,3009.0,carne picada,chango,2023-12-18
198,7790580134051,Maní Natural Break Picada 120gr,1390.0,carne picada,chango,2023-12-18
199,2541751000003,Picada Especial,2999.0,carne picada,jumbo,2023-12-18
200,2548716000009,Picada Premium,4499.0,carne picada,jumbo,2023-12-18
201,2578015000004,Picada Comun,2925.0,carne picada,jumbo,2023-12-18
202,7798342151452,Picada Notmeat  X 400g,3746.0,carne picada,jumbo,2023-12-18
203,7790360720382,Pate de Foie Swift 90 Gr.,262.98,pate,dia,2023-12-18
204,8480017344342,Pate de Foie DIA 90 Gr.,251.25,pate,dia,2023-12-18
205,8480017287397,Leberwurst DIA 200 Gr.,708.7,pate,dia,2023-12-18
206,7790360720115,Picadillo Swift de Carne 90 Gr.,263.92,pate,dia,2023-12-18
207,8480017344335,Picadillo DIA Carne 90 Gr.,251.25,pate,dia,2023-12-18
208,7790360965127,Pate De Foie  La Blanca 90g,299.0,pate,chango,2023-12-18
209,7796953511146,Pate Jamon Bocatti X 90 Gr,1442.0,pate,chango,2023-12-18
210,7796953511153,Pate Panceta Ahumada Bocatti X 90 Gr,1442.0,pate,chango,2023-12-18
211,7796953304120,Pate Pimienta Verde Bocatti X 90 Gr,1532.0,pate,chango,2023-12-18
212,7796953303123,Pate Clasico Bocatti X 90 Gr,1263.0,pate,chango,2023-12-18
213,7790360965707,Paté Swift De Jamón Ahumado 85g,529.0,pate,chango,2023-12-18
214,7790360964540,Paté Swift De Foie De Pollo 85g,449.0,pate,chango,2023-12-18
215,7790360965721,Paté Swift De Foie Con Pimienta Verde 85g,395.01,pate,chango,2023-12-18
216,7790360965202,Paté De Salmón Swift 85 Gr,559.92,pate,jumbo,2023-12-18
217,7796953301129,Paté Bocatti Champignon 90 Gr,781.0,pate,jumbo,2023-12-18
218,7798013102875,Jamón Cocido Natural Cagnoli Feteado 120 Gr.,1290.0,jamon cocido,dia,2023-12-18
219,8480017629883,Jamón Cocido Fetas Finas Dia 200 Gr.,1721.0,jamon cocido,dia,2023-12-18
220,7798013107320,Jamón Cocido Feteado Chacra 200 Gr.,1175.0,jamon cocido,dia,2023-12-18
221,8480017123923,Jamón Cocido Feteado DIA 200 Gr.,1066.6,jamon cocido,dia,2023-12-18
222,7798050250454,Carlitos Jamón Cocido y Queso 280 Gr.,2058.0,jamon cocido,dia,2023-12-18
223,7795947006002,Sandwich Triple de Miga Salvado Jamón Cocido y Queso 120 Gr.,1584.0,jamon cocido,dia,2023-12-18
224,7790079021619,Jamón Cocido Paladini Feteado bajo sodio 150 Gr.,1289.0,jamon cocido,dia,2023-12-18
225,2010360000006,Paleta De Novillito 1.2kg,5455.0,jamon cocido,chango,2023-12-18
226,400100355596,Paleta Check 200 G,1800.0,jamon cocido,chango,2023-12-18
227,7790079022616,Paleta Cocida Paladini Fetas Finas 200 Gr,990.0,jamon cocido,chango,2023-12-18
228,400069245631,Paleta De Cerdo Feteada Campo Austral 200 Gr,1887.84,jamon cocido,chango,2023-12-18
229,2081830000000,Paleta Churrasco De Novillito X 700 Gr,5499.0,jamon cocido,chango,2023-12-18
230,7790000695803,Paleta Mata Mocas -,949.0,jamon cocido,chango,2023-12-18
231,7790085457082,Paleta De Padel Sixzero Zero,29999.0,jamon cocido,chango,2023-12-18
232,7790085457075,Paleta De Padel Sixzero Pixel,27999.0,jamon cocido,chango,2023-12-18
233,857294000281,Paleta Calada Ilko Basic Gris,3999.0,jamon cocido,chango,2023-12-18
234,400069243255,Jamon Cocido Feteado Lario 200 Gr,2032.56,jamon cocido,chango,2023-12-18
235,2533704000000,Jamón Cocid Tripack Kg 1 Sobre Mín 800gr,7699.0,jamon cocido,jumbo,2023-12-18
236,2588905000007,Jamón Cocido C&co,8599.0,jamon cocido,jumbo,2023-12-18
237,7796953311111,Jamón Cocido Bocatti Feteado,2189.0,jamon cocido,jumbo,2023-12-18
238,2588906000006,Jamón Cocido Seleccionado C&co,9290.0,jamon cocido,jumbo,2023-12-18
239,7790079022593,Jamón Cocido Paladini Fetas Finas X 200 Gr,2116.0,jamon cocido,jumbo,2023-12-18
240,7790079021619,Jamón Cocido Linea Permi Paladini,1401.0,jamon cocido,jumbo,2023-12-18
241,2521899000004,Jamón Cocido Paladini Feteado 1 Kg,9999.0,jamon cocido,jumbo,2023-12-18
242,2549093000002,Jamon Cocido Lario Sobre 1 Kg,9999.0,jamon cocido,jumbo,2023-12-18
243,2591099000005,Jamón Cocido  Campo Austral,9999.0,jamon cocido,jumbo,2023-12-18
244,7790079019159,Jamón Cocido Natural Feteado L´abratto,1961.0,jamon cocido,jumbo,2023-12-18
245,7795164000098,Huevo Blanco Grande 6 Un.,849.07,huevos blancos 6,dia,2023-12-18
246,8480017055866,Huevo blanco extragrande OPI 6 Un.,849.07,huevos blancos 6,dia,2023-12-18
247,7798064181119,Huevos Grandes Blancos Don Ramón 6 Uds.,849.07,huevos blancos 6,dia,2023-12-18
248,8480017055040,Huevo blanco extragrande OPI 6 Un.,1008.19,huevos blancos 6,dia,2023-12-18
249,7792335000321,Huevos blancos Avicoper 6 u.,901.0,huevos blancos 6,carrefour,2023-12-18
250,7798108344487,Huevos blancos Carrefour 6 u.,736.0,huevos blancos 6,carrefour,2023-12-18
251,7792335001212,Huevos blancos Ecoverde 6 u.,909.0,huevos blancos 6,carrefour,2023-12-18
252,7798033339435,Huevo blanco Carrefour plástico x 6 uni,838.0,huevos blancos 6,carrefour,2023-12-18
253,7796746000031,Huevo blanco La Piara carton x 6 uni,890.0,huevos blancos 6,carrefour,2023-12-18
254,7796746000048,Huevo blanco La Piara bandeja plástica x 6 uni,979.0,huevos blancos 6,carrefour,2023-12-18
255,7792335000321,Huevos Blancos Avicoper 6 U - 1 Paquete,1070.0,huevos blancos 6,jumbo,2023-12-18
256,7792335001212,Huevo Blanco Ecoverde X 6 Un,1104.0,huevos blancos 6,jumbo,2023-12-18
257,7798092350402,Huevos Blancos Carnave 6 U,1196.32,huevos blancos 6,jumbo,2023-12-18
258,7790742363008,Leche Larga Vida Clásica 3% La Serenisima 1Lt,822.0,leche entera serenisima lt,dia,2023-12-18
259,7790742348302,Leche La Serenisima Multivitaminas 3% 1 Lt.,516.0,leche entera serenisima lt,dia,2023-12-18
260,7790742335500,Leche Entera Clasica La Serenísima Botella Larga Vida 1 Lt.,909.45,leche entera serenisima lt,dia,2023-12-18
261,7790742335609,Leche Parcialmente Descremada Liviana La Serenísima Botella Larga Vida 1 Lt.,909.2,leche entera serenisima lt,dia,2023-12-18
262,7790742348203,Leche La Serenisima Multivitaminas 2% 1 Lt.,516.9,leche entera serenisima lt,dia,2023-12-18
263,7790742352002,Leche Reducido En Lactosa La Serenisima 1 Lt.,580.7,leche entera serenisima lt,dia,2023-12-18
